Year,Month,Lat,Lon,Individual count,Sex,Life stage,Identification verification status,Dataset name,Country,State/Province
2002,7,50.263704,-5.301979,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,7,54.06563,-4.82851,,,,Unconfirmed,Isle of Man wildlife records from 01/01/2000 to 13/02/2017,United Kingdom,Isle of Man
2009,6,54.229,-4.721,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2012,6,56.446,-6.886,52,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,7,54.232929,-4.682024,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1993,6,49.71,-3.455,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2016,6,54.34545,-5.06167,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Northern Ireland
1990,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,56.483,-6.874,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1995,7,50.31666667,-4.166666667,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,7,54.22812778,-4.6932,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,7,54.21358333,-4.753733333,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,54.19926667,-4.7285,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,7,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,,,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,7,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1999,6,50.02164078,-5.259835243,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,6,54.14016667,-4.7525,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2008,7,57.07112,-5.88683,2 (Exact),,,Accepted,HBRG Vertebrates (not Badger) Dataset,United Kingdom,Scotland
1995,7,55.859081,-6.492427,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,54.275,-4.825,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,7,56.664,-6.081,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1998,6,50.12398529,-5.715989113,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,6,,,37,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,7,54.50020833,-4.83337963,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2001,6,50.12253952,-5.704678535,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,7,55.417,-5.233,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,7,58.354084,-6.75485,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2014,7,56.713402,-7.430383,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2009,6,56.50782,-6.735534,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2005,6,54.21700463,-4.683657407,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,7,56.465031,-6.314766,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1993,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,7,56.638,-6.323,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2005,6,54.833616,-4.81712,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2012,7,50.08328357,-5.704865007,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,56.44693,-7.031934,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2006,7,56.5488,-6.7202,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,6,54.08868333,-4.772233333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,54.259,-4.645,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2003,6,49.98188,-5.180768,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2000,7,51.13694382,-4.703021049,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2012,7,50.0303,-5.6637,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50,-5.117,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,7,54.235769,-4.697785,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2003,7,57.3007,-7.14,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,50.07700045,-5.704380137,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,6,54.262184,-4.835506,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.160524,-4.739871,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,50.04183456,-5.649973514,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,7,58.184444,-6.200278,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2003,6,50.110662,-5.720972,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2014,7,56.940319,-7.322633,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2010,6,50.034,-5.674,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,50.59088921,-4.872590573,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,49.909968,-6.291323,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,7,55.3924,-5.0985,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,54.075,-4.611666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2002,7,54.89083333,-5.723333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Northern Ireland
1999,7,50.12398529,-5.715989113,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1992,6,50.3,-4.2,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.3825,-4.781666667,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2008,7,57.61238,-6.638234,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
1996,6,50.0406189,-5.649465084,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,7,54.225717,-4.709021,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,7,54.23126667,-4.694683333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,56.39228,-7.063217,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2010,7,56.5807,-6.7457,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2001,6,49.824442,-6.17187,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,7,50.257538,-5.297342,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,54.333431,-4.750269,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,7,55.6452,-5.12415,1 (Exact),,,Unconfirmed,National Trust for Scotland Species Records,United Kingdom,Scotland
1989,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2008,6,54.22712222,-4.688675,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2000,7,50.542345,-4.930372,17,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,7,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,6,57.2333,-6.4667,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2004,7,56.556583,-6.769444,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,7,54.180647,-4.727061,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,54.23358,-4.738796,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1997,7,50.13388889,-5.001388889,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,54.275,-4.825,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,54.22433333,-4.746,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,6,50.04057312,-5.650865078,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,56.42109,-7.064917,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2001,6,49.835206,-5.578398,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,7,54.08977778,-4.783111111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,7,50.3334,-4.1923,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.02197801,-5.095439604,40,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,7,50.34776,-5.158769,40,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2000,6,50.224844,-5.805197,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1991,7,50.2,-3.7,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.24169722,-4.7064,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,54.225,-4.69,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.056768,-4.624659,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2015,7,57.4348793,-6.972383499,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2009,6,54.148,-4.468,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2008,7,54.07679444,-4.60505,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,50.11824315,-5.476665469,9,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1990,6,51.41666667,-9.05,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,7,57.14042,-6.11627,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,57.86042722,-5.78153353,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,7,54.225,-4.7,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2013,6,56.49618,-6.719133,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1998,6,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2001,7,50.12608719,-5.706354618,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,54.228,-4.701333333,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,56.62882,-6.274966,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2005,6,54.316963,-4.783375,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.218579,-4.712298,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,6,50.09197998,-5.440804958,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,7,54.150118,-4.744034,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2008,7,50.097614,-5.507116,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,6,50.19473968,-4.956645989,20,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,7,55.25094,-6.19474,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Northern Ireland
2004,6,56.58935,-7.05695,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
1989,6,50.22111111,-3.612222222,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1994,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,6,54.18480556,-4.729822222,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.23335185,-4.667861111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,6,54.665194,-8.816442,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1991,7,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2007,6,54.04283333,-4.8025,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,54.08,-4.609,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2015,6,56.93823209,-7.48374939,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,7,57.695,-7.4705,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,54.097,-4.782,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,54.23,-4.706,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,6,,,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2000,7,55.701,-4.901667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2013,6,56.552483,-6.72265,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2010,6,57.014,-6.259,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1996,7,57.666667,-7,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,54.675,-4.7117,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1999,7,50.03041458,-5.687806606,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,7,54.06186667,-4.801463889,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,54.225,-4.701666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.295,-4.606666667,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,50.11542409,-5.480658934,12,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,54.23335648,-4.667,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,55.490124,-5.463638,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,6,54.18496944,-4.748519444,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2012,7,50.08328357,-5.704865007,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.34281,-5.698414,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,7,50.017783,-6.048955349,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1995,7,,,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2016,6,54.16346,-4.7419,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.08833333,-4.77,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.06,-4.8133,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2005,7,53.298,-5.8822,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,6,54.23086667,-4.742216667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,54.23027778,-4.692777778,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,7,54.228,-4.703,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1997,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1999,7,50.694445,-5.121892,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,54.22856667,-4.694886111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,7,54.1872,-4.7594,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1989,6,50.21888889,-3.766111111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,7,57.79062478,-7.695922852,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,56.328,-6.379,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2007,7,54.04213889,-4.812708333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,6,50.04237747,-5.651006222,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,,,9,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,7,56.71158,-6.427417,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2007,6,54.10916667,-4.7525,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
